"lng","lat","timestamp_added","reward_scale","payer","owner","nonce","name","mode","location_hex","location","last_poc_challenge","last_change_block","gain","elevation","block_added","block","address","status.timestamp","status.online","status.listen_addrs","status.height","geocode.short_street","geocode.short_state","geocode.short_country","geocode.short_city","geocode.long_street","geocode.long_state","geocode.long_country","geocode.long_city","geocode.city_id"
"-74.0234605864587","40.7530525233465","2021-08-16T16:02:17.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","146MNx6uwMADnGWwVePEwKzostYYoMoonyNpAZPvj7d12QeLV6S","6","teeny-pear-viper","full","882a10720bfffff","8c2a10720acd1ff","1731085","1762317","30","100","968040","1766941","1121BM7SPEZudWCR5hY2EWVw7UgPGcjYmBB75PpG5xLsDmPSx6am","2022-07-18T13:48:44.490000Z","offline","/ip4/96.225.89.199/tcp/44160","1445185","Frank Sinatra Dr","NJ","US","Hoboken","Frank Sinatra Drive","New Jersey","United States","Hoboken","aG9ib2tlbm5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz"
"-73.9538968985662","40.6402492491974","2021-08-16T15:15:44.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13LurUd7AJvARYUPZoUf1PgaCfAxZWPNDLCwnq3LtuEXDbUdsDb","2","suave-ultraviolet-poodle","full","882a10762dfffff","8c2a10762d525ff","1729969","1766390","23","2","967989","1766941","112G1MSbkASdvSWaepD9GoaPv1NhGZSXcGYJQM1PgdpByZDo7QLc","2022-07-17T23:37:22.868000Z","online","/p2p/112ULFNZf2Hc3NsJA6Y3G1WUmPjjx6hDDBh9b2dYgRP8XHdU1umT/p2p-circuit/p2p/112G1MSbkASdvSWaepD9GoaPv1NhGZSXcGYJQM1PgdpByZDo7QLc","1439893","Bedford Ave","NY","US","Brooklyn","Bedford Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9794589626524","40.7370369577656","2021-08-16T14:12:04.000000Z","0.0290069580078125","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13Vc5qJjCwz3sXtLfp876D3GKkSqcfP93sh6eX6XKc1zMeEkJZM","1","boxy-caramel-guppy","full","882a100d2bfffff","8c2a100d2ac2dff","1467178","1467506","23","21","967918","1766941","11dWpYztsz8GbFLtLhuHTr3mj9vnJFoEiyPH2M9dNPKNwwF6PiK","2022-07-17T03:17:21.652000Z","offline","/ip4/69.203.116.189/tcp/44158","1443345","E 23rd St","NY","US","New York","East 23rd Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9593525362483","40.6901732132051","2021-08-16T05:32:55.000000Z","0.0731201171875","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13iVm2zNDv4kCpBMksye7yFaDHdbixpVXWxQ8FNHxo8tcqpaXmR","8","mammoth-snowy-dalmatian","full","882a100da9fffff","8c2a100da844bff","1444020","1444020","40","15","967370","1766941","112Hzm8RHRCc7Hbe8UPb97zThp3435ufTTUKYUucifurAFBLgXW3","2022-07-15T02:32:17.317000Z","offline","/p2p/112GM7o6mVJYnNCnfcVUSQAAM854Q8QVMGNHdCfCr6fLxRbouH2M/p2p-circuit/p2p/112Hzm8RHRCc7Hbe8UPb97zThp3435ufTTUKYUucifurAFBLgXW3","1431369","Dekalb Ave","NY","US","Brooklyn","Dekalb Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9379883647205","40.6001679074627","2021-08-16T04:13:13.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13jM2TQSrZzdVMke2CAGSQyCC8yjyq7zN9Ms4y9et6EMSp2u8F4","1","stable-coffee-python","full","882a107459fffff","8c2a107459687ff","1731307","1766918","23","6","967298","1766941","112KMvkd5xVC3PHoovsrApR1pVtP3mRsugTh41pMfyx6tZNka8MS","2022-07-17T21:50:56.988000Z","online","/ip4/74.101.132.230/tcp/44159","1433948","Ford St","NY","US","Brooklyn","Ford Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0107950300806","40.7190334859599","2021-08-16T02:59:32.000000Z","0.0252532958984375","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14T18cnHtEbYb2RRQUnDG8RRiA41XQecazo9oaHGKU4ssVKg7Xn","6","wobbly-indigo-yak","full","882a1072c7fffff","8c2a1072c6361ff","1304213","1305043","58","2","967233","1766941","112uEKkefWn43R7emuvXw7Pd6JVH9Nez7qLu3jNRabob6reKmv7h","2022-04-09T23:26:26.680000Z","offline","/ip4/71.105.33.217/tcp/44158","1304987","Harrison St","NY","US","New York","Harrison Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9257045514127","40.6563591114023","2021-08-16T00:18:37.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13HabRaSz23xb4kYGAoyBpWPp7G6cmvme325zEfoSTvu9x4B7F2","1","dapper-velvet-seagull","full","882a107669fffff","8c2a10766945bff","1731202","1766230","12","0","967085","1766941","112vRYFqHVJiaTUD1hCKePf8P3t494oDCj9BFVR4FZXHAphVUMop","2022-07-15T07:15:40.287000Z","online","/ip4/71.167.158.219/tcp/44158","1440747","E 55th St","NY","US","Brooklyn","East 55th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0033139990627","40.7826372527046","2021-08-16T00:11:57.000000Z","0.208404541015625","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13V4v67vCEVPmYpZZpjX6jgQAs7wVhjrofoAriBxPzDFD4BrGWU","1","zany-ginger-dolphin","full","882a1008b5fffff","8c2a1008b59bbff","1209283","1209333","23","0","967077","1766941","1121YerMVYXxzZZj7Gi5XVNLbpTrxvA9U9foaWTQbPvnNtfXbTxJ","2022-01-29T05:13:46.657000Z","offline","/ip4/173.70.134.227/tcp/44159","1203085","Ave at Port Imperial","NJ","US","West New York","Avenue at Port Imperial","New Jersey","United States","West New York","d2VzdCBuZXcgeW9ya25ldyBqZXJzZXl1bml0ZWQgc3RhdGVz"
"-73.9715302441732","40.5961435917522","2021-08-15T23:51:00.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14bSLcHZ44pACqNJAHyPUvm6BdFVDfqKwwWejsrL88eXbPzBPj5","1","glorious-ceramic-jellyfish","full","882a107409fffff","8c2a1074084adff","1728449","1766918","40","5","967055","1766941","112pm1AheCAJUcsQnrJ88f5R9opd8VA4er3GiDcMgvTDXMZWTBHw","2022-04-21T16:33:32.959000Z","online","/ip4/24.188.153.90/tcp/44158","1321413","Village Rd E","NY","US","Brooklyn","Village Road East","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9962830161704","40.6974794304133","2021-08-15T21:37:04.000000Z","0.122955322265625","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13VhQP2ED6h8HgPzvNHsqeCxCJnvHyJcUQtwDRY4keY3tWbHh78","1","teeny-clay-rooster","full","882a1072d7fffff","8c2a1072d6f1bff","1340002","1340587","40","17","966925","1766941","112dCBBRf4vGv5GAa6z3wisUAfRrqK41MctCST6UAjkRnbThwWv3","2022-03-30T16:46:21.005000Z","offline","c(""/ip4/66.108.10.134/tcp/44158"", ""/p2p/11WPyNE6wvrzXvAUDBcpRWApuSurRUuSrNB63Y6nqM74ayoBZM4/p2p-circuit/p2p/112dCBBRf4vGv5GAa6z3wisUAfRrqK41MctCST6UAjkRnbThwWv3"")","1289678","Columbia Heights","NY","US","Brooklyn","Columbia Heights","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9605583150367","40.7112240607463","2021-08-15T21:22:04.000000Z","0.0525360107421875","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","13bLi78qskZov4AbvWCWFwGX6odmxLbxbvN5z2FjsreGS4zLEJb","2","plain-jetblack-panther","full","882a100dedfffff","8c2a100decc47ff","1524259","1524261","26","0","966907","1766941","11324xXTu5rLfSfVkNDHheTYV4Tycz2gpedxtmUKPuaz5cZmB7w","2022-07-15T06:42:49.542000Z","offline","/p2p/112rd1FSuKs2ks5h21Yq9K3FNiRnsUjZJ444bBjtRUH99sDajeXC/p2p-circuit/p2p/11324xXTu5rLfSfVkNDHheTYV4Tycz2gpedxtmUKPuaz5cZmB7w","1440708","S 4th St","NY","US","Brooklyn","South 4th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9570404320687","40.8056407384649","2021-08-15T21:08:41.000000Z","0.107986450195312","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13ddm9ie2cLmTFYzCNgArfR2de2PUJizEbtrxYnmSWKbQj2nzyX","2","round-seaweed-kestrel","full","882a1008c3fffff","8c2a1008c258dff","1586243","1586253","40","0","966893","1766941","112hpzo2LQaNgAYesELNRa9Jjcy4nmEpAkfRrbUVJHAyN9HjUxyJ","2022-07-10T03:19:28.127000Z","offline","/ip4/74.71.29.208/tcp/44158","1433779","W 117th St","NY","US","New York","West 117th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0003502612998","40.709879587275","2021-08-15T19:27:02.000000Z","0.166152954101562","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","14G9wgW94dxoupcfHPyUUzsqKuRqSu6AgWk7aeivUgG67RrTtYq","5","long-hazel-ant","full","882a1072d5fffff","8c2a1072d5911ff","1555294","1555296","26","35","966778","1766941","11SpcA4PgPFHi3pH9hn9hjxZiB3AG1RH5iVKzx1oBztRE5NAqnz","2022-07-14T20:39:47.596000Z","offline","/ip4/71.241.146.74/tcp/44158","1440073","Pearl St","NY","US","New York","Pearl Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0166763721662","40.6431820793115","2021-08-15T18:29:40.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13mEiSn8K5DtPjhPPa29NVFM3n56vmB7Ty7cJ4wy93eqg9QBRnc","1","joyful-steel-meerkat","full","882a10772bfffff","8c2a10772a5cdff","1731334","1766918","40","7","966715","1766941","112NfrqdK73LZVNiNSgQruvGKHX2afeacamQfsHxLQBcYDqLEfzS","2022-07-15T05:34:35.939000Z","online","/ip4/108.46.197.111/tcp/44158","1440642","56th St","NY","US","Brooklyn","56th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9503763564777","40.7233619423587","2021-08-15T17:47:16.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13sF2ZYRGWsg1EikZfStRsL8HyChNkkZtozZanJVtpZtU76U2LQ","5","obedient-sepia-porcupine","full","882a100d15fffff","8c2a100d14485ff","1731073","1766323","40","18","966668","1766941","112EaX6AnPN9PfsGY5NJRYe5GYPy284ppLYtw2vSryA3J16HDjyu","2022-07-15T09:17:07.042000Z","online","/ip4/68.237.90.226/tcp/44158","1440868","Manhattan Ave","NY","US","Brooklyn","Manhattan Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9763609496935","40.6083997603408","2021-08-15T14:42:44.000000Z","0.045013427734375","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","13Br6Ar7SWKWLA1DxZxq57bcqWyCazAQnhxEuqbJYujBQqs1N4q","2","big-denim-flamingo","full","882a107447fffff","8c2a107446339ff","1240678","1240968","58","8","966494","1766941","112sHcQrB2DPek4kqodrPgcmZdZU8Ef7RjmxCm9KzvnENfH693Eb","2022-02-24T20:28:07.105000Z","offline","/ip4/100.2.4.12/tcp/44158","1240977","Avenue P","NY","US","Brooklyn","Avenue P","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9855163891548","40.6075593799422","2021-08-15T14:32:43.000000Z","0.056182861328125","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13LurUd7AJvARYUPZoUf1PgaCfAxZWPNDLCwnq3LtuEXDbUdsDb","2","faint-pineapple-elk","full","882a10746bfffff","8c2a10746a557ff","1323113","1324092","23","8","966482","1766941","11FK854UjmztDcpuS8h56WvWh1g4YRWkMkSjcoJb7QmhZTGKoGd","2022-04-23T13:38:37.505000Z","offline","/ip4/74.108.116.11/tcp/44158","1324139","Avenue P","NY","US","Brooklyn","Avenue P","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0072636146225","40.6497979628655","2021-08-15T05:49:58.000000Z","0.150131225585938","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","134WFgHYeLWS3UR7AKgoX4mfRUKu2PA3tQp2HT8WEsr7TiUoPJo","6","soaring-walnut-snake","full","882a107705fffff","8c2a107704719ff","1486907","1486916","40","2","965955","1766941","112A1F53qPRYUKfRWkNFrNR7yyD82MvBnrD2sGM3LQFtqRbqxm6q","2022-07-15T11:58:05.491000Z","offline","c(""/ip4/158.222.232.8/tcp/44158"", ""/p2p/11qYmGoefsgjxKBMv3DtEipZDJ5tRAdR7kcF2EXWdPrM8jBKre1/p2p-circuit/p2p/112A1F53qPRYUKfRWkNFrNR7yyD82MvBnrD2sGM3LQFtqRbqxm6q"")","1441028","Nicholas J Sciarra Pl","NY","US","Brooklyn","Nicholas J Sciarra Place","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9851357193265","40.7203236045893","2021-08-15T03:24:00.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14ghWRFpM4RVevPAu62wjvjaBBhAKzr3ofvibEMREnCCJLZsF5G","1","brief-vermilion-millipede","full","882a1072cbfffff","8c2a1072cb683ff","1731096","1766856","40","9","965817","1766941","11BuAzKnMt3GFUZUHX75JjUo1rLuWdbaBU76Hb4RnEE8D2t6MBE","2022-07-15T08:36:34.327000Z","online","/ip4/108.27.49.27/tcp/44158","1437084","Stanton St","NY","US","New York","Stanton Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9882772096061","40.5980057626963","2021-08-15T01:16:55.000000Z","0.0832366943359375","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","14hrDtZULcakBV8Lti6eFDA9BC9gCJqWESzB88ePMSFaPGGjd6u","1","damp-iris-hare","full","882a107405fffff","8c2a107405743ff","1705790","1705818","23","0","965693","1766941","112azMV4ffPZ2m8KFLcUNDbQbM7cy6Bu9MdGi66MthGkws7Nm7Ts","2022-07-18T12:55:51.532000Z","offline","/ip4/71.105.93.253/tcp/44158","1445144","Bay 38th St","NY","US","Brooklyn","Bay 38th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9787343887339","40.7419658198264","2021-08-15T00:32:25.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13YhA7bmh44a2j19ScDFoJS77D19FqhexjQEb9CqisnkSHeZxZJ","1","original-grey-ferret","full","882a100d2bfffff","8c2a100d2b81dff","1727670","1766856","40","10","965651","1766941","112PBLVToDaidzoncKzmqetAC4sZMrnUvVd1WDbzAPZKqwiTJnkK","2022-09-04T18:27:50.476000Z","online","/p2p/11w77YQLhgUt8HUJrMtntGGr97RyXmot1ofs5Ct2ELTmbFoYsQa/p2p-circuit/p2p/112PBLVToDaidzoncKzmqetAC4sZMrnUvVd1WDbzAPZKqwiTJnkK","1","E 29th St","NY","US","New York","East 29th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9963988445943","40.6827033078127","2021-08-14T22:47:15.000000Z","0.140914916992188","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13eGGgb8AfgiD2PtWzPLdHmv3CVZXfM1tmzzutMKgF78SgpHJiE","4","soaring-hazelnut-piranha","full","882a107291fffff","8c2a107290697ff","1595181","1595655","40","20","965559","1766941","112bZSG9EyGtNg1NEmfS6rhZQFPRKPbLHV3ZP8YCHLbD1WArcNRN","2022-07-12T14:59:42.256000Z","offline","/ip4/108.29.79.222/tcp/44158","1436998","Union St","NY","US","Brooklyn","Union Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9422783835172","40.6338256802","2021-08-14T20:25:50.000000Z","1","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13J7EYiAcqPT2xkuLPZWJLN1npXNi2ihACpdUBxksuV61mY8o5H","1","sparkly-bone-troll","full","882a107629fffff","8c2a107628489ff","1731100","1766794","23","100","965423","1766941","112fWNBrivQJWKPWpej1Yc1SPhtqQAZHXqm6fpBFDdZijyrauDN6","2022-07-18T04:19:01.929000Z","online","/p2p/112s6ELHMwbxQLpnzQvWMTF5pid2YEwtJvGfrpfExNYcFay92nTb/p2p-circuit/p2p/112fWNBrivQJWKPWpej1Yc1SPhtqQAZHXqm6fpBFDdZijyrauDN6","1444688","Brooklyn Ave","NY","US","Brooklyn","Brooklyn Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9657710525561","40.6059388541426","2021-08-14T20:14:10.000000Z","0.1510009765625","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","14hrDtZULcakBV8Lti6eFDA9BC9gCJqWESzB88ePMSFaPGGjd6u","1","sweet-saffron-shell","full","882a107443fffff","8c2a107442331ff","1308343","1308343","23","0","965409","1766941","11i4x3H3R2iBDBP1jVqVsjr348uLkEDpHAAocsqZ2k1Vzym8Cjt","2022-04-09T04:41:55.303000Z","offline","/ip4/74.89.42.24/tcp/44158","1303892","E 7th St","NY","US","Brooklyn","East 7th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.970248148708","40.8011833691381","2021-08-14T18:18:50.000000Z","0.0469970703125","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","14qoSpUXMRGLj5Hx8ZhuS1APNQ7m34An1aSX4Bn23p69EUBs5Uz","3","tangy-ruby-crow","full","882a100889fffff","8c2a100888d63ff","1460288","1460305","23","40","965297","1766941","112rgTJNnLxUWHtiWMvHU7nnofqQ5pjwn9QNHT2yNdeUyB42wNw1","2022-07-17T17:57:35.522000Z","offline","/ip4/74.71.241.137/tcp/44175","1443800","W 105th St","NY","US","New York","West 105th Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9363096024357","40.6132459718043","2021-08-14T17:49:32.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","146vds9GjYCgs24UBvjg9atPHCNmSWkXXVkmn5XWEY9iRic7diC","1","nutty-alabaster-yeti","full","882a107631fffff","8c2a1076302b9ff","1731235","1766918","40","5","965264","1766941","112FPXd7YxwmUb5T4JtLkVxQGzQLLiNSyGwCMBjtSP79G6RxypgE","2022-07-13T07:55:34.377000Z","online","c(""/ip4/24.46.119.229/tcp/44158"", ""/p2p/112Vh8Z2AGZ2afyhZz5NuGGMSaoSkxrQfGeq5tn69ZYKBifXtmGL/p2p-circuit/p2p/112FPXd7YxwmUb5T4JtLkVxQGzQLLiNSyGwCMBjtSP79G6RxypgE"")","1438004","E 35th St","NY","US","Brooklyn","East 35th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9530752965919","40.7333764342405","2021-08-14T17:19:06.000000Z","0.061767578125","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","13UugqEDC49azW5jcV9rnZLcKF2ihwF9GkcEc9KzQY7ntUhkjyM","1","exotic-taffy-swallow","full","882a100d03fffff","8c2a100d0270bff","1500976","1500978","23","0","965238","1766941","1128zaNxH7eh67tAv6wNKKBau7Go58biecz4VvX7qCjCcUZaJXxM","2022-07-15T21:51:37.381000Z","offline","/ip4/67.244.125.237/tcp/44160","1441614","Huron St","NY","US","Brooklyn","Huron Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.9400398376675","40.7727345208312","2021-08-14T17:19:06.000000Z","0.251022338867188","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","13eBYPXooukmJ8n4dcYYpc9ECoDTz4cCgSGBd4Fnb52mgWa3UTq","3","tangy-butter-squirrel","full","882a100f27fffff","8c2a100f26c65ff","1360370","1360649","58","20","965238","1766941","112LxzP2g5rPtZC7ooLkUnHpzPT2eEXu2PHrkJCUQi8uPyzycDfP","2022-05-18T14:38:38.562000Z","offline","/ip4/184.153.76.167/tcp/44158","1360177","Lighthouse Park","NY","US","New York","Lighthouse Park","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0169062315538","40.6445768178206","2021-08-14T17:18:16.000000Z","0.654891967773438","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13mEiSn8K5DtPjhPPa29NVFM3n56vmB7Ty7cJ4wy93eqg9QBRnc","1","icy-cerulean-beetle","full","882a10772bfffff","8c2a10772a725ff","1009770","1009864","40","8","965237","1766941","112EnBPXWfmdD1BEKXDNwBUgsUu58TEDgwZZmqJ1FVGu1noB5iVH","2021-09-19T16:12:00.914000Z","offline","/p2p/11yTAFkd4QFohpdrMmg5fut12Q9FkwFTBM5dzQqN7VtDGS7uMsn/p2p-circuit/p2p/112EnBPXWfmdD1BEKXDNwBUgsUu58TEDgwZZmqJ1FVGu1noB5iVH","1009818","55th St","NY","US","Brooklyn","55th Street","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0245404845487","40.6480320020905","2021-08-14T17:17:26.000000Z","0.324691772460938","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","14gHooqRU65Kn69sqfcZwpTPKzmVt1UcKQHZRSWReQdzxb1SEqC","6","steep-snowy-kestrel","full","882a107721fffff","8c2a10772143bff","1366142","1366577","40","20","965236","1766941","11rGrtCXa86gfq9ujssvSxAUbXaW1qFqBGqWnHGLpHGLUP2Lr1k","2022-05-17T15:44:42.968000Z","offline","/ip4/69.202.176.168/tcp/44158","1359163","1st Ave","NY","US","Brooklyn","1st Avenue","New York","United States","Brooklyn","YnJvb2tseW5uZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-74.0451045643167","40.69420212935","2021-08-14T17:14:06.000000Z","1","14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF","14UeGC8yFJQj8JnLyYDokzvFasGYFMNuGrTdnAgqRNPdLhKVgYX","7","festive-fleece-peacock","full","882a1072a3fffff","8c2a1072a21b7ff","1731184","1766918","120","15","965232","1766941","113JMmaEwTsriSwKjjXNNyJtkRSDVBNHqF8Et5mfG1ypvBUB5t6","2022-07-12T00:24:26.713000Z","online","/p2p/1127D8RfDZhMLtPdCcwLxEfgB69ZdnZU1hG9P6Mhec2SzWQM8HBj/p2p-circuit/p2p/113JMmaEwTsriSwKjjXNNyJtkRSDVBNHqF8Et5mfG1ypvBUB5t6","1435521","Unnamed Road","NJ","US","Jersey City","Unnamed Road","New Jersey","United States","Jersey City","amVyc2V5IGNpdHluZXcgamVyc2V5dW5pdGVkIHN0YXRlcw"
"-73.9545691165145","40.8095943266051","2021-08-14T17:10:12.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","134nTrA6yHNTT6CbR3v72MAYkpMXpjTAaea4XUQw7U1n3nFT91i","3","feisty-pear-frog","full","882a1008c3fffff","8c2a1008c3737ff","1731123","1766887","40","0","965227","1766941","112KgSPNEHUDovYyyexm7KDne2EDfYQ2wxcA2dcxeuMG14XVGDmf","2022-07-13T09:20:42.732000Z","online","/ip4/158.222.152.174/tcp/44158","1438081","W 123rd St","NY","US","New York","West 123rd Street","New York","United States","New York","bmV3IHlvcmtuZXcgeW9ya3VuaXRlZCBzdGF0ZXM"
"-73.8922775201624","40.7444815905976","2021-08-14T17:06:46.000000Z","1","14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL","13bEpecP6Sw8eoGd1Uuk6JxbusM4sqi4ADx9LTag3rsYc4zG9mW","3","wobbly-umber-manatee","full","882a100c61fffff","8c2a100c616e1ff","1731018","1766887","40","15","965223","1766941","112pqPkBPzF592CDuVRnsUtjUUAKEDhvWCCEfrkyBrtYx5FWmdDY","2022-07-15T12:13:40.917000Z","online","/p2p/11o1o88eqhcbavs7XYBYGDbMsUXE7hhECzBbiK2pBUUaJUE4gzq/p2p-circuit/p2p/112pqPkBPzF592CDuVRnsUtjUUAKEDhvWCCEfrkyBrtYx5FWmdDY","1441043","73rd St","NY","US","Queens","73rd Street","New York","United States","Queens","cXVlZW5zbmV3IHlvcmt1bml0ZWQgc3RhdGVz"
"-74.0244804392383","40.7938287719689","2021-08-14T17:06:46.000000Z","0.165817260742188","13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY","142iEdoYi7kJpduPNrTVgTfiW4xkVmddY3oyzUuqejEFerqx2vo","3","mean-dijon-coyote","full","882a10099bfffff","8c2a10099a021ff","1167204","1167239","12","0","965223","1766941","112scU6og9MELtTSobD9vCXRLYbC26YgPZeRmvnDpwC8ybGVEqLj","2022-01-05T15:48:57.525000Z","offline","/p2p/112FsVfeVsys7yBAy5XkYqAkb8xpXuPQBe1sWr5vSVwdy8bkqXF1/p2p-circuit/p2p/112scU6og9MELtTSobD9vCXRLYbC26YgPZeRmvnDpwC8ybGVEqLj","1167196","Granton Ave","NJ","US","North Bergen","Granton Avenue","New Jersey","United States","North Bergen","bm9ydGggYmVyZ2VubmV3IGplcnNleXVuaXRlZCBzdGF0ZXM"
